,mssmtest_1,mssmtest_2,mssmtest_3,mssmtest_4,mssmtest_5,mssmtest_6,mssmtest_7,mssmtest_8,mssmtest_9,mssmtest_10,mssmtest_11
ENSG00000001631,-0.316190779832583,0.796174800843175,-0.479984021010593,-0.384202771424941,-0.569726688318746,-0.220081081650787,0.281810691897816,0.0786308956782049,-1.19491955376222,0.813568953818452,1.19491955376221
ENSG00000002016,0.83589483650588,-2.04519079698943,1.20929596048354,-0.0239872236397385,-0.211847919705394,0.0657411831207462,0.180545366384465,-0.0143279148594675,-1.40765345771452,0.0038765086993886,1.40765345771452
ENSG00000002330,1.72219469032803,-3.30513936188652,1.58294467155848,1.70248771456589,0.0487762440678261,-0.69827700871509,-0.529661149636962,-0.226386183305802,-1.46046966679113,-0.29693961697586,1.46046966679113
ENSG00000002549,-0.288611499710538,0.285473642544602,0.00313785716594062,0.00225948453841163,-0.0406252265570242,0.0123951343386253,-0.643188072355184,0.494754326851596,-2.96238792672305,0.174404353183578,2.96238792672305
ENSG00000002586,1.23070302688502,-1.65038260661028,0.419679579725259,0.430085758200981,1.52382963286954,2.52423841514062,-4.00868764738839,-0.650339437906278,0.352947497933314,0.180873279083527,-0.352947497933314
ENSG00000002587,-2.55008181129033,0.278490803384836,2.27159100790549,-0.145567287528456,0.778791770421764,0.179428034727023,1.15980532340893,-0.725796426226001,-0.439533752427264,-1.24666141480326,0.439533752427264
ENSG00000002726,-2.24860769795107,0.579964916724093,1.66864278122698,-0.186404312278523,3.24637965569115,1.1599029636309,-2.0432620927056,-0.797895087839356,-1.04293995736176,-1.37872112649856,1.04293995736176
ENSG00000002746,-1.32327744756832,0.282902745770402,1.04037470179792,-1.87628140514304,0.163886645599923,0.545146911867334,-3.36683735283496,2.2210360002907,4.55740719299126,2.31304920022004,-4.55740719299126
ENSG00000002822,1.50498399871776,-2.63990159915458,1.13491760043683,0.802591890498237,0.253316692411458,1.67224298668997,-0.721158841826902,-1.0177366359717,-0.467895047433235,-0.989256091801062,0.467895047433235
ENSG00000002834,0.0960393517976801,-0.449355262354723,0.353315910557044,0.312074297186359,0.466369913075152,0.850627067239313,-2.03086016529445,0.0974538288826192,-3.59247605372292,0.304335058911001,3.59247605372292
ENSG00000002919,0.787134405820619,-1.65443853228903,0.867304126468413,0.041086813144402,-0.123182038323578,0.14785178909823,0.259675568504925,-0.474198607287755,-1.98697772638606,0.148766474863777,1.98697772638606
ENSG00000002933,0.291359261443148,-0.590125844584375,0.298766583141229,0.271542235887902,0.605079362350247,2.53024228439396,-3.05239409740491,-0.925275672518426,-1.3537233057751,0.57080588729123,1.3537233057751
ENSG00000003056,-0.148494210342462,0.155123212975824,-0.00662900263335686,0.0592145674415958,-0.176615657911547,0.299890933815092,0.0386182200617906,-0.373152307614251,-1.21230326987445,0.152044244207323,1.21230326987445
ENSG00000003096,1.17137782764877,-1.40377174372707,0.232393916078305,1.58993975392786,0.713304802086864,2.12731230325762,-3.40581037869805,-0.537915813461014,-0.359301416330641,-0.486830667113276,0.359301416330641
ENSG00000003147,2.57550052669189,-3.21431236089155,0.638811834199652,-1.54186044704574,-0.871454066294498,0.864146343958109,1.09542449160129,0.694745647627537,-1.53704174362984,-0.241001969846701,1.53704174362983
ENSG00000003393,-0.389758695882204,0.224893013523966,0.16486568235824,-0.405757082048409,-0.48504258973179,-0.155998802729437,0.301937318593021,-0.056947810503436,-2.16892077982571,0.801808966420052,2.16892077982571
ENSG00000003400,0.305104610091465,0.424876884728837,-0.729981494820296,0.564477476629313,-0.627989094238173,-1.10696197042964,1.74946637075836,-0.385518392108132,-2.95169048109898,-0.193474390611726,2.95169048109898
ENSG00000003402,0.391200815284298,-0.559912348437173,0.16871153315288,0.89355552936913,-0.361775582225201,-0.541641422273999,0.643865738584227,-0.818177400350193,-3.60587874704029,0.184173136896036,3.60587874704029
ENSG00000003436,0.785296023121777,-0.949604439949994,0.164308416828221,-0.139437057696448,1.0747374755048,2.26013786686511,-3.64757528074423,0.644926479042542,-2.92659366959302,-0.19278948297177,2.92659366959302
ENSG00000003509,0.867390461996035,-2.58326056726192,1.71587010526589,-0.439473841356842,-0.418779621796521,-0.238400793432802,0.443970387470224,0.310514900374105,-1.28766456422122,0.342168968741834,1.28766456422122
ENSG00000003756,0.215135154275968,-0.499381778733072,0.284246624457105,-0.35112748565803,-0.207966237625788,0.0694481559346434,0.860600292152167,-0.086975411399477,-2.72177326632588,-0.283979313403515,2.72177326632588
ENSG00000003987,0.582798976475014,-1.30744665630577,0.724647679830752,-0.665694697127533,0.18354030209336,-0.220685348660251,0.453792197795183,-0.361167233559669,-0.186624444426555,0.610214779458911,0.186624444426554
ENSG00000003989,0.905150998503821,-2.61795182510243,1.71280082659861,-0.128205790620942,1.10709081688977,2.27446291332988,-3.47468409606587,0.566048122350898,-2.09121813512311,-0.344711965883748,2.09121813512311
ENSG00000004059,0.175935914706637,-0.293353137210397,0.11741722250376,0.133832419168089,0.376523171735566,0.641570415792533,-0.746297837162408,-0.637070978500062,-2.4157565919928,0.231442808966281,2.4157565919928
ENSG00000004139,-0.970751471765777,1.21248602420875,-0.241734552442975,0.0329148270622541,-0.206040750787658,-0.420029469275375,-0.799208929010147,0.0536380131386832,-0.854232192935849,1.33872630887224,0.85423219293585
ENSG00000004142,-0.327027533360971,0.89987970180027,-0.5728521684393,-0.166600750998096,-0.116308725459311,-0.414153120621591,0.399704435790825,-0.161679998794031,-2.55372611842242,0.4590381600822,2.55372611842242
ENSG00000004399,-0.283248112556577,-0.210500119298933,0.493748231855506,0.532329403279904,1.12282127908751,1.71151755717273,-2.82140238551247,0.415025840487933,-3.04073377503105,-0.960291694515606,3.04073377503105
ENSG00000004455,-0.269435291658508,0.418975605733571,-0.149540314075062,-0.517745343130485,0.404496601221479,0.267869415132324,0.0397042957814397,-0.142683280691896,-2.44773544018977,-0.0516416883128663,2.44773544018976
ENSG00000004468,2.68194796013518,-4.27901307016002,1.59706511002483,0.939982087002114,0.609037013649807,-1.09791793576315,0.328681726857104,0.117117559577839,-1.28803639284824,-0.896900451323727,1.28803639284824
ENSG00000004478,0.254319543371683,-0.619056655462898,0.364737112091209,-0.729489164811389,-0.0898658782042929,-0.334222043972487,0.0463813072694546,0.290194478576828,0.00703656721312118,0.817001301141879,-0.00703656721312385
ENSG00000004487,0.381848798113514,-0.509190614627259,0.127341816513741,-0.284039647086107,0.32389461021234,0.162435911781253,0.404687473644039,-0.396406453506249,-0.66974245381869,-0.210571895045274,0.66974245381869
ENSG00000004534,-0.185867631434509,0.821675124285976,-0.635807492851468,-0.245474183483032,-0.23610612166584,-0.206641980492599,0.935913120418078,0.00317139442448067,-0.23485039065318,-0.250862229201091,0.234850390653178
ENSG00000004660,-0.904091473033128,0.904017039082322,7.44339508060854e-05,0.0214887027109014,0.600061891581587,0.161633476749194,-0.677916618496959,0.653921276090361,0.111785369936263,-0.759188728635084,-0.111785369936263
ENSG00000004700,0.820246125818449,-1.43527252866628,0.61502640284783,-0.577241416237155,0.0179021705142253,0.389483909732515,-0.283622902579519,-0.260075489300928,-2.32556388679373,0.713553727870859,2.32556388679373
ENSG00000004766,1.55456818282986,-2.78120748635985,1.22663930352999,-0.243640639360817,-0.580870456809989,0.195398401209965,0.292344003342092,-0.0841669419012914,-2.14654385412897,0.420935633520042,2.14654385412897
ENSG00000004777,-0.180485815693959,-1.25880379662731,1.43928961232127,0.0932983255109726,1.15770238292509,0.237119474522044,-0.746024606935757,-0.12856555955595,-0.944039373074749,-0.613530016466401,0.944039373074749
ENSG00000004779,0.607899603321338,-0.585402281626259,-0.0224973216950834,0.500079028809021,-0.225187517906654,-0.579053329520612,0.0345387136568647,0.0731541245364031,-2.29419012762635,0.196468980424975,2.29419012762635
ENSG00000004799,-0.150959266165054,-0.268086435108502,0.419045701273561,1.62073461667552,-0.143668169488465,1.99801265599123,-3.75546435395131,0.117104248057819,-3.38293594160018,0.163281002715207,3.38293594160018
ENSG00000004809,1.13693195922187,-3.2210223948824,2.08409043566053,1.2370518711528,1.55693183204774,2.44545366404606,-4.50257640439041,1.16111701578346,-2.23696964151422,-1.89797797863965,2.23696964151422
ENSG00000004838,-0.264225109982736,-0.374251950643427,0.63847706062616,-0.363924327894834,0.805358942281025,0.333845161731612,0.598366467092749,-0.358871891438674,2.76733445077957,-1.01477435177188,-2.76733445077957
ENSG00000004848,0.00450343778048179,2.09611045828944,-2.10061389606992,-1.36029517838967,-0.819043130826857,-1.03529985613419,-1.29034166908497,-3.06127647654783,3.52745431721226,7.56625631098353,-3.52745431721226
ENSG00000004864,-0.165572436887228,0.103128658029612,0.0624437788576127,0.0766274761130963,0.214774828358799,0.386475681197257,-0.408720784257218,-0.513919643946105,-1.64739140154224,0.244762442534169,1.64739140154224
ENSG00000004866,0.145108272405299,0.511997519834201,-0.657105792239498,0.173569280694441,-0.492156858795537,0.187448132710303,-0.376548228456246,0.0757923391630273,-2.02730305638018,0.431895334684012,2.02730305638018
ENSG00000004897,0.25509503072903,-0.357068864385027,0.101973833656005,-0.171944103837221,0.0607792616255054,0.605792820610739,-0.627958711036315,0.00524593870616386,-1.61359224880702,0.12808479393113,1.61359224880702
ENSG00000004939,-0.142324347038396,-1.63537797662895,1.77770232366735,1.40222551566473,2.01763156992655,2.64461799956548,-4.68489117420448,0.99534667380797,-4.87363752655395,-2.37493058476025,4.87363752655395
ENSG00000004961,-0.655758287564619,0.881048202733437,-0.22528991516882,0.0108241692710389,-0.408378937249458,-0.274138720923862,0.419551212671383,0.0739365435232142,-1.65748504832734,0.178205732707678,1.65748504832734
ENSG00000004975,1.63709781907036,-3.81200442309211,2.17490660402175,0.263461086411758,0.490462807581926,0.0801445603431556,-0.432363835191453,-0.450381518013229,-1.98951247870004,0.0486768988678379,1.98951247870004
ENSG00000005007,-0.419291644058223,0.465806907516431,-0.0465152634582111,-0.254977642495142,-0.025875617514779,-0.230353540798403,0.822460019402293,-0.0597909599960857,0.086368505794562,-0.25146225859789,-0.0863685057945647
ENSG00000005020,0.672691975325001,-0.685691639969075,0.0129996646440791,-0.239035475972242,0.763690399429038,1.8532820473003,-2.42146912830183,-0.756639141720255,-1.26853070936833,0.800171299264983,1.26853070936833
ENSG00000005022,-0.0387163918655267,0.225920188767578,-0.187203796902041,-0.287384438529075,0.22537628789649,-0.0657276256875132,0.705476529207667,-0.0663998442380747,-3.35914354114224,-0.511340908649488,3.35914354114224
ENSG00000005059,2.25067637720531,-4.24792936369409,1.99725298648878,-0.799931387754778,0.304067672611533,0.651242612835857,-0.208000442718633,-0.490942171239053,-2.03049751505418,0.543563716265069,2.03049751505418
ENSG00000005075,0.239261561415878,-0.507850511042101,0.268588949626221,0.306430019252023,0.128268568201725,-0.234687782823129,4.2645706146871e-05,-0.35108598471033,-2.22641903002151,0.151032534373556,2.22641903002151
ENSG00000005100,1.85694849947509,-3.19915820236811,1.34220970289302,-0.865406471686054,0.153229778014731,-0.0107536490617615,0.254149123818392,0.309121878258322,-1.5105008812317,0.159659340656372,1.5105008812317
ENSG00000005108,0.07852431270631,-0.262828074060837,0.184303761354526,1.14054929175498,0.0836351496838788,1.46891172703932,-1.59193296425461,0.445790986886984,-0.309100467851722,-1.54695419111054,0.309100467851723
ENSG00000005156,-0.378911387039226,0.0829681201957935,0.295943266843428,-0.0911914470739621,-0.274960253725482,-0.534653377434203,0.0432068160696266,0.542289183873892,-2.15161426526161,0.315309078290124,2.15161426526161
ENSG00000005175,-0.0146960636219511,0.601077261013231,-0.58638119739128,-0.298127287654061,-0.207053945699768,0.0223042230700559,0.0786336377569672,-0.183110632838005,-2.14518570353629,0.587354005364809,2.14518570353629
ENSG00000005187,1.29888780242286,-3.2960057042514,1.99711790182854,-0.881793117164664,0.511677001556471,0.596044657864265,-0.178980188333417,0.38597038036171,-1.74663035844972,-0.432918734284366,1.74663035844972
ENSG00000005189,-0.330668598441371,0.742692713139579,-0.412024114698208,-1.02431339064125,1.28205874637549,1.03656160054747,-1.99356432441256,-0.0268061371617865,-1.42997934095341,0.726063505292631,1.42997934095341
ENSG00000005194,2.09515933806532,-4.01192422709464,1.91676488902931,-0.535749607053732,0.0358104497377627,-0.0236043111437358,0.485994153976922,-0.623433232514811,-1.93158055697259,0.660982546997586,1.93158055697258
ENSG00000005206,-0.318184388260443,-0.342054585171419,0.660238973431858,-0.606390604119867,0.519987492921701,-0.443125448352403,1.22710282220868,-0.272467970696962,0.116098730639246,-0.425106291961149,-0.116098730639246
ENSG00000005238,0.596328718111288,-1.12129159777013,0.524962879658836,0.215973243171343,0.490340481173749,1.06698301175733,-1.01257065369645,-0.494633302411984,-2.670809232668,-0.266092779993991,2.670809232668
ENSG00000005243,1.45661899609775,-2.11283946320024,0.656220467102487,0.676865586325866,0.685340356516558,0.687544804665119,-3.76190781926351,-0.66824375283428,-0.872317061275888,2.38040082459024,0.872317061275889
ENSG00000005249,1.60805835298689,-1.96444801303631,0.356389660049425,-1.25991025667233,1.04769030184702,3.20948399165218,-3.95560053286891,-0.56581665959742,-4.05571265617366,1.52415315563946,4.05571265617366
ENSG00000005302,-0.0533116236816484,-0.173612893815292,0.226924517496945,-0.182270925973055,-0.0988532171065932,-0.134154612584812,-0.286922063915503,0.726252538028306,-2.30298213159227,-0.02405171844834,2.30298213159227
ENSG00000005339,-0.759383447292374,0.789081248190057,-0.0296978008976811,0.0639295378254321,0.0995596939607486,-0.18380087453198,0.388196186510791,-0.332336454117066,-2.91429536814013,-0.0355480896479259,2.91429536814013
ENSG00000005379,-1.00852472561293,0.848861586566974,0.159663139045954,0.121650963276991,1.72943921849935,0.953216940287344,-1.63088285776585,-1.15177940518931,0.381931757443028,-0.0216448591085379,-0.381931757443029
ENSG00000005381,2.19675133071865,-5.90615228849297,3.70940095777431,0.398656637085257,1.91723974647284,2.9793492731439,-4.5469991714924,2.01031829691899,-3.47356706148564,-2.75856478212861,3.47356706148563
ENSG00000005436,1.58951940799663,-3.10808114684175,1.51856173884512,-0.525629415360006,-0.0834911170618065,-0.262717850664488,0.637058941786231,0.506017144123834,-1.61835384823065,-0.27123770282377,1.61835384823065
ENSG00000005448,1.25862142165617,-2.37769201239807,1.11907059074189,-0.288014643343022,-0.175246882587099,-0.91090709515389,-0.117864172631224,0.386897280384808,-1.32038434630436,1.10513551333042,1.32038434630436
ENSG00000005469,1.06690130185349,-2.26775643233965,1.20085513048616,-0.253442404243614,-0.722789714246537,-0.4420161328216,-0.040183907013783,0.124855777253081,-1.17693310939695,1.33357638107245,1.17693310939695
ENSG00000005471,-0.509987269414683,-0.851339656181829,1.36132692559651,1.52090102162355,-0.528585804509985,-0.154711531007206,1.78243076921113,-1.15208107361155,-0.50844984908377,-1.46795338170594,0.508449849083771
ENSG00000005483,0.210471787418531,-0.56653180262255,0.356060015204007,0.107034514988944,0.0410363840524539,-0.0854794601086031,0.259664913442539,-0.324832004216854,-1.24934828817843,0.00257565184150366,1.24934828817842
ENSG00000005486,1.69651303211638,-3.9465895676005,2.25007653548412,0.629411519031055,-0.426547603837119,-0.59829287635408,-0.407300918153149,-0.647975358811792,-1.86708898043408,1.45070523812508,1.86708898043408
ENSG00000005700,0.412452753199571,-0.108895924297455,-0.303556828902113,-0.49335811987895,-0.436589083841225,-0.389869017086097,1.31139011857012,-0.596703268492688,-2.84314664311897,0.605129370728845,2.84314664311897
ENSG00000005801,1.34853705216949,-2.91388486537594,1.56534781320645,-0.35188467880076,-0.526456040575841,-0.530651190623885,1.03405054862996,0.682168029919287,-1.74839981359808,-0.307226668548766,1.74839981359808
ENSG00000005810,0.0488940147921069,0.269635365251201,-0.318529380043312,-0.62462020409606,-0.195787848298163,-0.0463609789573649,0.605217123682945,0.517339801214146,-0.874838313445958,-0.255787893545512,0.874838313445955
ENSG00000005812,-0.00334843238217086,0.131242696955052,-0.127894264572875,-0.230632200526474,-0.0243392534439417,0.334248523506923,0.0658003428159741,-0.202718401071945,-2.63878506242475,0.0576409887194638,2.63878506242475
ENSG00000005844,-0.50990449202726,0.551478909313599,-0.0415744172863306,0.59147343275992,0.68277808054945,0.843460036269818,-2.20776489133233,-0.767465662510671,-0.812445167558054,0.857519004263814,0.812445167558055
ENSG00000005882,1.47778040956069,-2.69739911062526,1.21961870106457,0.344559636621478,-0.624724590018977,-0.280329332029017,0.190670013589586,-0.203009873696292,-1.44179008057422,0.572834145533221,1.44179008057422
ENSG00000005884,2.74783968707073,-1.88028434917016,-0.867555337900573,1.41956922553331,-1.45274213282785,-2.13948427668678,1.00679399133552,-0.109518311256425,1.21705301660225,1.27538150390223,-1.21705301660225
ENSG00000005889,0.182021720607006,-0.372226600023962,0.190204879416948,-0.300545077409673,-0.390628220248963,0.125657666693855,-0.0645962136567988,-0.176963654765521,-0.996576684045563,0.807075499387087,0.996576684045558
ENSG00000005893,-0.0861012590343764,-0.0657852508467212,0.151886509881099,0.251113929834265,-0.265917924506595,-0.195023191909305,0.211992789801254,-0.0501526300243329,-3.59306994341864,0.0479870268047176,3.59306994341864
ENSG00000005961,1.2718796931558,-2.08807783083531,0.816198137679519,-2.40097990000935,1.28778025115666,2.82491859617773,-3.18282705997296,0.437485639245826,-2.98938444600119,1.03362247340209,2.98938444600119
ENSG00000006007,0.329127782227149,-0.129718167558438,-0.199409614668709,-0.102843520137402,-0.159427124686673,0.314289333324172,-0.313402443286813,-0.31426409958107,-2.48432785374027,0.575647854367786,2.48432785374027
ENSG00000006015,-0.450000375964289,0.453402909384049,-0.00340253341975938,1.15132592063665,-0.849355275701872,-1.20276445686152,-0.0785204979867755,0.928063376186532,-1.58367047194504,0.0512509337269837,1.58367047194504
ENSG00000006025,1.00925213215213,-2.58283730164543,1.57358516949329,-0.1095455169028,-0.0454363065660059,-0.479332876206934,0.790027851343571,0.126126690803813,-1.46832946329728,-0.281839842471645,1.46832946329728
ENSG00000006042,1.18430200950775,-2.1769499346971,0.992647925189352,0.434971218842611,1.47418617776199,1.47957515207628,-2.63690405833928,0.393591222298368,-0.659153676229499,-1.14541971263997,0.659153676229499
ENSG00000006062,-0.959719148548698,0.988343746053028,-0.028624597504328,0.0845200248435871,-0.226273198173414,-0.293956121098483,0.362486968250139,-0.175111879315263,0.128013756212343,0.248334205493435,-0.128013756212342
ENSG00000006118,-0.219288979732396,-1.29760696066575,1.51689594039814,0.970725094123741,0.905726892854484,0.17372989200061,-3.68394145906623,0.177049713162657,1.39090859871343,1.45670986692474,-1.39090859871343
ENSG00000006125,0.354620443087554,-0.372965414311058,0.0183449712235086,-0.249641431772719,0.213208308294994,0.571721607596436,-0.689235125583834,-0.00784759862382511,-3.13435683416024,0.16179424008895,3.13435683416024
ENSG00000006194,1.87693516154404,-3.64469477266333,1.76775961111929,-0.279290896942279,-0.286929106939289,-0.458477454469262,0.649557944040464,-0.169531157514859,-1.87157250846204,0.544670671825221,1.87157250846204
ENSG00000006210,0.569834708817114,1.81344482277112,-2.38327953158824,0.223783719197797,0.746299204179028,1.72283798013642,-0.73625751179534,0.456281804716691,2.88443591157891,-2.4129451964346,-2.88443591157891
ENSG00000006282,1.70389650774038,-3.23791947328811,1.53402296554773,0.448446425623587,-0.122868944808967,-0.809537583597567,0.363599700493094,-0.451991489694996,-2.15497484679025,0.572351891984848,2.15497484679025
ENSG00000006327,0.363030223834899,-2.06892471171315,1.70589448787826,1.1806930391119,1.51539336375493,0.220361652736135,-1.38065868668987,-0.43780101308662,-0.269015293509731,-1.09798835582648,0.269015293509731
ENSG00000006432,0.150151867115397,-1.16423347205148,1.01408160493608,1.79150580263856,0.438511882260586,-0.403288232288738,-4.62243293149975,1.2324589184044,0.833969976245421,1.56324456048494,-0.833969976245421
ENSG00000006451,2.18099773674505,-3.98006067519624,1.79906293845118,-0.365520617311424,-0.0386380673063154,0.0612303977856148,-0.201583754058571,-0.220499481770918,-0.368790566844311,0.76501152266161,0.368790566844312
ENSG00000006453,1.01326894657137,-1.79236445849447,0.779095511923097,0.72219057682465,1.04486548245928,0.679285146658934,-1.64368921660087,-0.614272489743879,0.26138634602137,-0.188379499598119,-0.261386346021369
ENSG00000006459,0.119166095452997,-0.435430330436413,0.316264234983412,-0.663027758855131,0.0132951112564719,0.716996828937414,1.07580072771813,-0.592287163000144,-2.70257129694958,-0.550777746056741,2.70257129694958
ENSG00000006468,1.00843072426712,-0.727781279841242,-0.280649444425879,-3.32520217301405,-3.39542653934569,-2.54345339715118,5.94172252786774,3.63208176797872,-0.191740405732032,-0.309722186335533,0.191740405732033
ENSG00000006530,0.465584603649867,0.0997791731581814,-0.565363776808048,-0.898727006219148,-0.421518133825662,-0.259664781690864,0.220231192657431,0.406908294505625,-1.7851496952459,0.952770434572618,1.7851496952459
ENSG00000006534,-0.461013523043619,0.0907188862727235,0.370294636770892,1.14678665657719,0.763724536391723,0.805752393937377,-2.19517590199045,-0.0762217673157384,-2.4120099319461,-0.444865917600107,2.4120099319461
ENSG00000006555,-0.275641630633706,2.98356533837132,-2.70792370773762,0.996803018718763,-0.90244631750762,-1.05286859063347,1.38450590063687,0.227339272863666,-0.379229410737698,-0.653333284078216,0.379229410737698
ENSG00000006576,0.72340570373218,-1.1481677811226,0.424762077390419,-0.337400868997201,-0.246611377467792,0.541333073763812,0.360390290527806,-0.376696232094178,-2.29997195168349,0.058985114267549,2.29997195168349
ENSG00000006607,1.81608791732078,-3.780205584651,1.96411766733022,0.270472223436802,-0.216892914747085,-0.462401837289375,0.241727454344587,-0.262719009115886,-2.25587194774959,0.429814083370951,2.25587194774959
ENSG00000006625,-0.174449968848737,0.585865117422868,-0.411415148574128,-0.770872341374059,0.684850992270015,0.456577827113439,-0.0520266313361031,-0.106329351383723,-1.56187810829097,-0.212200495289566,1.56187810829097
ENSG00000006634,1.97824130703095,-3.23575746204552,1.25751615501457,-0.563035035170503,0.181138430799572,-0.0781094197248677,0.00638447712302881,-0.26034190477006,-0.563951981195491,0.713963451742832,0.563951981195491
ENSG00000006638,2.29823526969148,-4.44999135821687,2.15175608852539,-1.94798293929441,1.03604447476517,2.69147562966088,-3.06987504968894,0.317540451503744,-1.58367047194504,0.972797433053552,1.58367047194504
ENSG00000006652,0.642784770993278,-0.56855071838638,-0.0742340526068999,0.159903369465287,0.320919229536818,1.01839439700659,-1.09329792880316,-0.819182697350508,-2.87867639502136,0.413263630144972,2.87867639502136
ENSG00000006695,0.0126739711160506,0.00319486651069623,-0.0158688376267486,-0.408178285611672,-0.0148823148102508,-0.217598947781609,-0.432569928014867,0.177924371158303,-1.46046966679113,0.895305105060093,1.46046966679113
ENSG00000006704,-1.8637432487223,3.22116911921265,-1.35742587049035,-0.0787300843241021,0.519167212499266,0.652874771654811,-3.21225413617274,-0.434752318939553,0.224147238041731,2.55369455528232,-0.224147238041731
ENSG00000006712,0.469254563011088,-1.41611297538123,0.946858412370136,0.149246535750509,-0.185070895933021,-0.4585487167757,0.519146179126176,-0.137550888124219,-0.826678404022922,0.112777785956252,0.826678404022922
ENSG00000006715,0.561579862035962,-0.875925645093582,0.314345783057622,-0.41845127905262,-0.338220372715024,0.245623451730719,0.101186413261467,-0.214153973161336,-2.84546754160302,0.62401575993679,2.84546754160302
ENSG00000006740,2.58310108044225,0.806811636958554,-3.38991271740081,3.37281295621392,0.505269780838724,-0.842793428067877,-1.97669311127837,0.755720816426283,2.51367577236609,-1.81431701413268,-2.51367577236609
ENSG00000006744,0.801738725806725,-1.63599470227655,0.834255976469824,-0.6236427348838,-0.0588171134167794,-0.382807495882484,0.496329338447335,0.288462167802818,-2.37442246372297,0.280475837932912,2.37442246372297
ENSG00000006747,0.21531393758575,-0.925739798695566,0.710425861109814,-1.56619641596572,-0.0047716163850724,-0.392104310004087,-2.52623764695886,3.81231177290359,3.10197996056478,0.676998216410139,-3.10197996056478
ENSG00000006756,0.163159005002204,-1.1286333326522,0.965474327649992,-0.0480836907710396,0.722048757226658,1.88367265018611,-4.69731111138729,-0.125622834783244,-0.132388169433895,2.26529622952881,0.132388169433894
ENSG00000006757,1.2135123484309,-2.17385243609308,0.960340087662174,0.244124381153218,-0.764690479391658,-0.454449628000407,-0.288006016787894,0.360605174852921,-1.38266090388437,0.902416568173815,1.38266090388437
